lid,rid
351514,866748
184001,865904
378587,456024
126870,1106191
141423,697290
399035,758322
775247,1108418
607563,630666
231759,825311
236111,765843
314179,833680
552536,662910
1018728,1109127
51745,1101326
861822,1059434
12513,729793
296208,1082911
24455,83030
312531,866714
185536,496644
352596,948151
32503,251096
569452,614346
39464,925846
312750,751014
220839,1064130
173515,606462
87469,416617
84736,383411
574876,974736
21298,69683
189113,732565
81448,492027
828499,1197705
651178,806981
1148593,1188430
698843,1040079
948406,1180314
625897,1038033
105186,597109
539153,540757
147455,676699
128024,1202342
31162,417966
76472,356983
977806,1124605
265375,1077281
600028,652534
513395,1120600
225457,559434
1023653,1115505
173570,863812
59379,699515
183972,544436
167635,745459
389564,1079654
220541,609677
1014699,1202940
365571,1166025
1153059,1158646
846310,1000220
440615,455079
937120,993435
560859,1008607
234012,728213
437672,1069241
727058,783590
233892,296155
216608,642906
899211,1111531
72674,215185
822892,1169533
31446,945436
517157,1222716
794020,892604
284936,1104305
181415,607083
288111,1125024
1048799,1122431
66725,911201
599286,902343
218754,499195
848573,900858
40075,793357
284927,809958
133040,606013
524268,986021
892168,1027122
680195,868422
300553,844525
227038,957046
346243,1150448
54922,1221609
346921,1130132
894912,1038206
535839,871429
57331,737314
481849,546588
697421,999658
203713,784775
402342,486322
189820,612589
668676,1202718
38590,364820
898624,1110808
649864,1092562
138887,192970
185576,843405
249425,361833
735509,1115351
294913,446199
560250,1061466
9201,969182
153112,875378
145970,1019553
63020,1203021
639233,1070461
264275,523671
928595,1046994
65371,696090
124233,585200
625564,760288
78403,178920
440407,596554
296301,1161436
8699,438735
240708,403545
185041,1060131
375366,658159
16649,355766
561491,590281
658669,664733
335044,431265
850832,978608
8246,356348
445406,589514
200983,988730
167699,298918
512087,813350
812250,921605
240900,937492
61732,162000
33406,644783
38335,564193
176550,1161970
702503,888677
389719,909715
260530,489751
973777,1106686
745469,904624
577740,723642
1074895,1140415
193701,275062
406827,1065805
37651,452634
86056,755694
391841,683380
186352,768855
158772,709922
541325,605281
105659,398216
752612,824006
693333,788807
492554,865261
255048,378698
526284,1008177
1412,412006
428454,1113299
384647,539173
253618,983895
77131,450040
390823,595330
355034,897868
350256,416927
119323,443962
246298,851472
465122,968400
198286,317616
177362,1151244
303869,992859
556124,1023666
49217,224492
461655,507437
538203,910483
79793,1052246
211266,751272
260233,406722
454149,508567
569379,986947
253857,585139
604442,799746
43416,170841
214729,355034
880770,940644
561255,1201227
88500,723482
689698,908962
50707,1011713
862712,897150
527858,767865
913576,1123068
98437,1030923
493231,920133
357789,683904
750907,890060
165682,915042
379421,1012821
250440,646743
400215,820044
622786,1027877
196476,640015
109359,345894
127805,735409
567936,580543
149315,781214
173602,190910
837201,1144894
1055828,1130783
1131878,1191777
870118,1165133
295681,469401
428044,925697
335706,503144
36379,115644
534741,701064
617957,964940
456594,907001
478028,1118210
361143,1031969
67587,874442
673852,1143756
66633,1048770
122478,1116946
15082,271556
282851,945176
586088,991838
587218,1041606
860066,1058200
670657,880960
65824,476543
623297,941224
239702,307479
852325,911195
21450,349760
513980,570269
107994,637603
857041,1060056
545098,1205065
654803,729223
195161,322600
699912,787929
760225,905645
65791,359841
332734,521226
91957,435989
67631,687973
321960,816086
43965,297743
383316,722548
812864,836473
440113,1166689
348388,401652
404310,1110026
277746,719763
7587,74403
159336,791065
616480,832403
293470,1063429
233996,366843
1035408,1123208
288789,729915
798307,1215804
572415,1205093
1089925,1206865
577352,744150
999769,1119378
907936,1060050
355397,479660
380938,418842
283319,1053831
575004,671158
510113,975290
17385,382439
624301,840891
325931,1159424
609743,882009
433985,671083
1064772,1088221
756700,1006747
38061,562707
640518,846098
292812,324602
174365,732916
71545,937600
103794,836984
377295,943543
677215,748734
293954,495483
89601,1101343
109957,230482
932001,1003861
496223,1108529
82029,440934
462451,792983
53948,148319
600982,816279
553248,584542
316826,810203
629095,875675
297936,843521
27073,675970
32722,107154
956589,1182483
392833,583682
604570,1219101
137635,440827
121513,320416
10535,1095881
559002,739451
683433,917518
414259,807835
819920,968957
530200,981604
546658,1009154
55020,395746
201298,1146406
386686,1113725
526158,1065437
85994,468346
353666,1119402
528620,773529
286318,973354
164706,621898
452476,687990
563182,1096519
391526,1099108
4468,994755
656590,1021052
938330,959132
353161,674701
994100,1155969
97388,378001
15675,720129
188493,1182957
1118847,1211853
572886,1141241
108223,703588
702268,898422
480983,979666
404565,471051
931016,1171682
167939,1111862
29907,175400
618203,750981
240801,570984
748830,1103550
375235,622941
197885,1135698
270278,1132842
737283,811877
909341,989808
88130,678904
436711,718878
229268,677358
904725,1113905
102478,514032
407229,407496
633001,1139340
194071,1015648
394555,969047
830798,996172
289532,888335
313120,751671
287293,1099748
32551,1026342
796376,1090751
704405,1119381
148922,347521
520950,888140
834982,1042166
783242,1021034
413771,425665
611742,620480
285258,1016333
969983,997223
57273,223211
224209,641663
150575,801067
288957,1169048
132423,955225
171246,1141317
810343,885836
273561,342186
70817,146244
655519,1103462
278877,936739
244631,1048348
474949,957469
796942,798971
361721,1070484
795385,1056202
958589,1080751
89509,252484
209029,917258
336163,500200
97514,785633
196160,370032
180042,240695
990567,1178282
233768,330269
747578,829063
277586,588793
212701,686401
338437,949892
451442,952054
133601,748124
326221,782758
147954,622092
167659,613052
166853,995145
298335,1086239
617462,865898
240673,1121275
894157,1123751
325585,521467
98938,939581
250695,958998
161457,774094
394171,1019176
78030,1118458
17854,776399
570952,745068
401186,906882
126988,1034091
988325,1134359
173471,1106708
50095,154546
38196,1015639
517673,630549
290401,977685
84421,1132351
86150,169581
877000,1189198
384780,1220516
236424,1094080
53177,829577
219088,479045
518640,952865
23243,576007
33989,592581
373446,470422
805957,946019
229358,835213
914809,1136105
883383,1212622
288580,509629
582494,733818
97477,443171
586447,751421
191231,999459
664142,686273
1139089,1205171
598659,1110438
951214,1171144
130902,751439
364682,818250
77451,101346
43813,870539
340935,676838
281921,401798
591690,867719
151735,972072
202994,1175888
686637,1135732
369292,579274
23166,268135
1002902,1126825
340328,1089319
349791,654509
729125,989069
263193,1203136
702116,934863
58930,1153632
164489,1110215
136382,539114
79133,187467
35329,210021
277236,981062
60474,514390
272612,1143737
547326,578295
953063,1018020
475700,1091271
5065,484459
445822,499241
344739,1116818
582015,674342
67438,397243
355620,738070
155015,816397
19337,1219869
155561,474566
259859,779828
1124798,1187569
935059,974008
484522,880712
312613,836058
438988,891440
389976,600211
69827,798398
619030,1213855
182769,838707
489567,935925
151383,787508
583658,830687
51910,565766
341273,516106
450816,650675
367568,682276
244458,702941
814215,834105
358137,837824
807948,954371
590472,960656
455059,730083
659616,1131635
310819,784004
10011,907455
246135,436363
110040,297260
115895,614826
697010,1044557
122666,390895
203447,944338
1122011,1188435
278922,845071
31661,585077
382589,984505
482611,1218520
234228,1124410
788218,1166091
1076321,1205039
314921,1121224
621793,1140857
454546,1138412
452760,976504
55152,374521
330698,1100495
868380,994248
319750,858200
13531,810085
490294,795125
439811,828444
265200,433005
116428,688817
94438,958321
903022,1165539
276979,539041
904910,1148180
89319,700395
400848,412224
347821,696671
189799,687070
384632,509070
122906,653660
402664,893118
271294,594398
467308,1195317
346995,921923
197149,234977
970425,1209035
851080,1065803
111193,448651
56060,64011
269710,1103689
273858,554398
1025317,1181292
403573,1074351
833077,1181588
633517,1046078
219794,622122
160751,228651
71576,1204834
956040,1002055
530881,927763
1047517,1052888
22332,422488
676666,771605
580463,788135
1009409,1176059
145255,959156
833196,863075
160999,1098640
666206,1103808
748102,1017896
801726,992476
367948,1208299
347100,353981
89499,154669
12188,360878
31407,538312
665756,799138
432841,1090580
35545,580578
587652,829335
102253,618372
148687,318770
796444,1124067
396194,917562
220018,1216330
408629,823010
32792,501084
997639,1029741
974906,1007155
603849,966320
205899,527178
188130,698070
36267,616376
913982,1032807
553637,601926
325919,1074582
391015,704093
980054,1123593
570067,601010
141500,872870
1007109,1129879
144096,796191
38975,950330
677227,834438
405741,1069036
55477,392323
75045,712544
926497,971388
522990,1169325
635421,801332
475811,741085
127026,548125
195247,463822
775937,1204789
584384,805395
260622,523169
424861,1046541
797223,1096232
523136,693817
319005,728190
1167080,1214052
134021,1195317
367235,778305
192446,915432
208816,628155
224483,394126
300787,822853
591771,605532
25926,727356
904225,1012559
952604,1049965
657085,1015827
198567,908119
551870,948531
478298,747790
83919,773374
409331,1077296
5467,1127667
8907,472462
803974,1142124
287284,735711
78921,1085796
253431,339259
148237,495394
475643,764640
218222,860496
1000221,1135501
762022,1023930
262390,784447
108039,263840
497134,560679
707496,881312
429832,671892
634129,1203106
17869,642531
372925,399206
1919,296832
27580,394190
944987,1046918
585003,777278
190638,920261
350858,747495
320236,1044671
711169,817799
591061,931467
438255,1092934
301536,491503
298614,543314
943071,1031677
352284,960768
585457,650114
50069,1001871
622845,712240
215604,227986
251421,393380
485079,493971
617957,698523
653900,683516
329205,1010326
446633,921207
101630,838586
127733,1222222
48222,545426
549184,585019
1005515,1083093
119938,165120
930802,1062546
150091,1032930
724446,987366
393517,1075057
660144,1072692
385959,1147704
21978,92130
397381,526761
90872,462103
234163,1096279
25478,415511
270329,510764
451831,924176
41996,274872
216971,471574
127654,799994
243934,545814
526995,1113801
461084,849990
895958,988411
91759,420434
178828,280710
66414,1151909
596300,1126065
186873,891701
376320,817797
218117,927009
34524,1098706
310270,938986
367938,471065
342189,1149466
548563,763505
485966,539793
491415,654466
24749,301176
1040535,1158342
1152903,1216284
82131,155977
196932,679506
263354,458697
371633,617622
1108965,1111531
14354,538712
777,127374
254936,1006361
585018,943092
713320,886008
236635,1118517
139705,801611
152571,1006010
981698,1123838
277448,455732
306336,1095318
322449,617322
116759,903218
208889,614349
117016,1076941
484950,957300
72825,1095851
585418,982811
158647,1054766
924895,998245
99279,369910
403543,1214272
238376,703871
76887,452478
152713,797445
741700,956486
424105,432687
321739,498126
319647,494552
154762,944679
314719,890724
257615,640909
608161,886887
891200,1209341
830223,878116
699653,855024
124052,576578
355751,1021376
479446,929657
551259,813717
623473,786043
199518,702031
99926,467600
64957,173468
144186,880379
558214,1090688
482372,1106211
803295,1178267
219409,324052
153723,672044
86675,370880
1048236,1087046
289141,850532
137338,1124250
374042,895269
439883,1134175
170857,510211
45369,338851
155536,493249
492659,1062083
964485,1018046
1015268,1079300
505305,1163540
440891,628861
590856,661935
702556,1172830
781631,833223
226439,958598
291567,1097662
185197,197957
643932,1208421
720287,826798
770388,904462
1132538,1133302
677421,1195840
442753,893181
1033764,1074351
79138,712570
756137,867442
227872,239739
162367,1081542
149353,909702
374493,755352
609460,1024867
625936,950017
450235,1173052
692330,809390
664138,1050563
49117,492185
145704,479058
454659,631546
191791,280826
370157,582576
686101,1112343
275080,1076887
858375,920046
770101,880646
543683,969088
862349,879651
58643,840473
82602,801258
550490,1105837
229552,931995
422563,605262
606199,767086
1148085,1209990
455005,769474
313520,818453
256366,783558
341789,1127334
194869,300831
975177,1036962
560045,654751
987183,1160717
489799,1133188
305953,512995
745162,870764
511816,742152
908002,1170581
464750,995646
519522,1177166
31698,937314
993060,1095357
207709,1174727
158098,1055573
856392,1187614
992675,1189073
34701,469973
76221,802389
587297,985606
44459,127140
262940,852189
326752,1220280
120724,609095
587287,959254
652277,867132
940543,1041699
340339,416076
362718,740312
524261,838785
682303,820745
741023,931602
659165,775442
341073,354944
107945,1055411
163821,444985
265184,306141
60380,995298
362535,904314
634311,995227
59599,1135057
1025943,1067286
542389,601222
413078,1107960
92978,456501
19099,479914
479630,1021132
854889,1092352
266141,786587
275232,1118732
559989,587649
806243,933691
879277,1153974
550226,904474
13994,485373
60699,758322
271857,589815
178483,984010
204035,1152351
116212,468708
563646,849163
204048,1199353
755517,811063
326612,1063680
99315,1196311
953849,1050180
518777,725407
684090,1102826
344240,1146436
960916,1063683
557651,600234
124623,976881
1003502,1168055
373104,937591
932138,998420
701749,1097003
685004,740453
312071,951242
1016509,1170484
354132,434474
51480,1137276
25474,521540
474960,1121207
328568,367227
849771,1221284
744066,746563
245126,533237
286405,873138
303563,469150
134549,987650
458930,671792
633813,1134119
340262,511806
772782,1166686
294632,629939
47964,64901
221645,1068139
235947,534352
289475,394187
688749,1042912
288583,921748
733206,765515
977376,1049026
109957,263774
683856,1170673
173273,913430
862854,1090739
130078,468895
1012199,1138849
494971,891955
